,Unnamed: 0,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,meters_estimated_diameter,orbit_id,orbit_class_type,perihelion_distance,aphelion_distance,first_observation_date,last_observation_date,orbit_class_description,volume (m^3)
8704,8704,3595986,(2012 BM11),-0.6384585751221512,False,0,1.5446091716732978e-36,6,0,2.206673861822419,0.045538005138863226,2012-01-19,2012-01-25,1,1.1977498956249287e-100
8705,8705,3595988,(2012 BO11),-0.6381437690510539,False,0,1.5446091716732978e-36,14,1,1.9543122563458766,0.044631150771861666,2012-01-19,2012-02-03,3,1.1977498956249287e-100
8706,8706,3596030,(2012 BV13),-0.6385771976996661,False,0,1.5446091716732978e-36,11,2,1.900138775097612,0.04281861744812539,2012-01-19,2012-02-12,2,1.1977498956249287e-100
8707,8707,3596031,(2012 BW13),-0.6380068968462289,False,1,1.5446091716732978e-36,11,1,1.924848797845992,0.0459290934643721,2012-01-19,2012-01-24,3,1.1977498956249287e-100
8708,8708,3596032,(2012 BX13),-0.6388235676683509,False,0,1.5446091716732978e-36,24,1,1.54685875844002,0.04520626007147598,2012-01-19,2022-01-26,3,1.1977498956249287e-100
8709,8709,3596033,(2012 BZ13),-0.6381551750681226,False,0,1.5446091716732978e-36,7,1,2.1150387509256414,0.043820670567261064,2012-01-20,2012-01-24,3,1.1977498956249287e-100
8710,8710,3596034,(2012 BA14),-0.6382692352388101,False,0,1.5446091716732978e-36,9,1,2.05620071947964,0.04607664592428591,2012-01-20,2012-01-26,3,1.1977498956249287e-100
8711,8711,3596035,(2012 BB14),-0.6382578292217412,False,0,1.5446091716732978e-36,11,1,2.058614103036861,0.04317844605892217,2012-01-20,2012-08-18,3,1.1977498956249287e-100
8712,8712,3596036,(2012 BC14),-0.6382920472729475,False,0,1.5446091716732978e-36,6,1,1.78349004920399,0.044903662130977545,2012-01-20,2012-01-21,3,1.1977498956249287e-100
8713,8713,3596037,(2012 BD14),-0.6380867389657101,False,0,1.5446091716732978e-36,16,1,1.804010783662084,0.043407190017351306,2012-01-20,2012-01-30,3,1.1977498956249287e-100
8714,8714,3596038,(2012 BE14),-0.6384973555801849,False,0,1.5446091716732978e-36,10,0,2.5869187619194847,0.04397031705594976,2012-01-06,2012-02-20,1,1.1977498956249287e-100
8715,8715,3596039,(2012 BF14),-0.6384061074436349,False,0,1.5446091716732978e-36,10,1,2.0038560903172744,0.04656702123008623,2012-01-20,2012-01-30,3,1.1977498956249287e-100
8716,8716,3596040,(2012 BG14),-0.6382578292217412,False,0,1.5446091716732978e-36,10,1,1.7596712826853762,0.044995804685786844,2012-01-20,2012-01-28,3,1.1977498956249287e-100
8717,8717,3596041,(2012 BH14),-0.6383376713412225,False,0,1.5446091716732978e-36,6,0,2.368762011094293,0.043849563911564235,2012-01-20,2012-01-25,1,1.1977498956249287e-100
8718,8718,3596042,(2012 BJ14),-0.6383034532900163,False,0,1.5446091716732978e-36,8,1,1.5475933399852235,0.046556683382416725,2012-01-20,2012-01-27,3,1.1977498956249287e-100
8719,8719,3596043,(2012 BK14),-0.6379840848120915,False,0,1.5446091716732978e-36,5,2,1.832722885869206,0.043165385599527976,2012-01-21,2012-01-21,2,1.1977498956249287e-100
8720,8720,3596044,(2012 BL14),-0.6378928366755415,False,1,1.5446091716732978e-36,5,1,1.6079204174921296,0.045868695831179196,2012-01-21,2012-01-21,3,1.1977498956249287e-100
8721,8721,3596142,(2012 BR23),-0.6386684458362161,False,0,1.5446091716732978e-36,25,0,2.31846034143281,0.044765474482594055,2012-01-20,2014-07-04,1,1.1977498956249287e-100
8722,8722,3596143,(2012 BS23),-0.6386570398191473,True,0,1.5446091716732978e-36,24,1,1.856161395943381,0.04607603348680141,2012-01-20,2020-08-17,3,1.1977498956249287e-100
8723,8723,3596144,(2012 BT23),-0.6389421902458658,True,0,1.5446091716732978e-36,54,1,1.8238263339813396,0.04617728652298888,1998-07-19,2012-09-17,3,1.1977498956249287e-100
8724,8724,3596145,(2012 BV26),-0.6385771976996661,False,0,1.5446091716732978e-36,25,1,2.066219877723528,0.043494426513021565,2012-01-22,2018-07-21,3,1.1977498956249287e-100
8725,8725,3596257,(2012 BA27),-0.6387860418721948,False,0,1.5446091716732978e-36,4,0,2.6475353116654903,0.04521661566101523,2012-01-21,2012-01-24,1,1.1977498956249287e-100
8726,8726,3596211,(2012 BD27),-0.6388509421093159,False,0,1.5446091716732978e-36,18,0,2.583549371097919,0.046608307228421526,2012-01-21,2016-01-11,1,1.1977498956249287e-100
8727,8727,3596212,(2012 BE27),-0.6384289194777725,False,0,1.5446091716732978e-36,6,1,2.0845921022822047,0.04596214430116745,2012-01-21,2012-01-25,3,1.1977498956249287e-100
8728,8728,3596213,(2012 BF27),-0.6381323630339851,False,0,1.5446091716732978e-36,7,1,1.889212894043744,0.046483267650172556,2012-01-23,2012-01-29,3,1.1977498956249287e-100
8729,8729,3596262,(2012 BX34),-0.637961272777954,False,0,1.5446091716732978e-36,18,2,1.5102040642131085,0.042802263744635964,2012-01-25,2012-01-27,2,1.1977498956249287e-100
8730,8730,3596263,(2012 BZ34),-0.6385543856655286,False,0,1.5446091716732978e-36,10,0,2.256481923212625,0.04526976305016487,2012-01-24,2021-02-14,1,1.1977498956249287e-100
8731,8731,3596264,(2012 BA35),-0.6384004044351006,False,0,1.5446091716732978e-36,37,1,2.040387728305144,0.04324068198343717,2011-05-27,2022-03-02,3,1.1977498956249287e-100
8732,8732,3596490,(2012 BT61),-0.6388737541434534,False,0,1.5446091716732978e-36,10,0,2.567485354215063,0.046606632870141024,2012-01-24,2012-02-26,1,1.1977498956249287e-100
8733,8733,3596491,(2012 BU61),-0.6386570398191473,True,0,1.5446091716732978e-36,22,1,1.5759427801029005,0.04724214633740106,2012-01-26,2020-01-18,3,1.1977498956249287e-100
8734,8734,3596492,(2012 BV61),-0.6382350171876038,False,0,1.5446091716732978e-36,9,1,2.1047308291082403,0.04489747101991159,2012-01-26,2012-03-15,3,1.1977498956249287e-100
8735,8735,3596493,(2012 BW61),-0.638223611170535,False,0,1.5446091716732978e-36,5,1,1.8566757147918667,0.045924329343394535,2012-01-26,2012-01-27,3,1.1977498956249287e-100
8736,8736,3596494,(2012 BY61),-0.6380981449827788,False,0,1.5446091716732978e-36,5,0,2.20138985327268,0.04523920889342306,2012-01-26,2012-01-27,1,1.1977498956249287e-100
8737,8737,3596495,(2012 BZ61),-0.6381437690510539,False,0,1.5446091716732978e-36,6,0,2.2326179826478523,0.0460985899346572,2012-01-26,2012-01-27,1,1.1977498956249287e-100
8738,8738,3596496,(2012 BA62),-0.6380525209145039,False,0,1.5446091716732978e-36,6,1,2.0268818504122317,0.04321126848500041,2012-01-25,2012-01-27,3,1.1977498956249287e-100
8739,8739,3596497,(2012 BB62),-0.6381437690510539,False,0,1.5446091716732978e-36,6,1,2.0123876523022255,0.046009571741604034,2012-01-26,2012-02-01,3,1.1977498956249287e-100
8740,8740,3596498,(2012 BC62),-0.6380753329486414,False,0,1.5446091716732978e-36,6,1,2.092086043237161,0.04491062240806604,2012-01-26,2012-01-27,3,1.1977498956249287e-100
8741,8741,3596673,(2012 BY76),-0.6382007991363976,False,0,1.5446091716732978e-36,6,1,1.9736082181504906,0.04472721449599147,2012-01-24,2012-01-29,3,1.1977498956249287e-100
8742,8742,3596674,(2012 BZ76),-0.6389650022800034,False,0,1.5446091716732978e-36,42,1,1.8090009800580142,0.04692682926179455,2012-01-24,2012-09-23,3,1.1977498956249287e-100
8743,8743,3596675,(2012 BA77),-0.6381665810851913,False,1,1.5446091716732978e-36,7,1,1.928728226074597,0.046777308114345245,2012-01-24,2012-01-29,3,1.1977498956249287e-100
8744,8744,3596676,(2012 BB77),-0.6389467526526934,False,0,1.5446091716732978e-36,28,1,1.7017634848728933,0.04667291835264159,2012-01-25,2022-03-07,3,1.1977498956249287e-100
8745,8745,3596677,(2012 BC77),-0.6382464232046725,False,0,1.5446091716732978e-36,10,1,1.7946385400891451,0.04602522651366063,2012-01-25,2012-02-03,3,1.1977498956249287e-100
8746,8746,3596678,(2012 BD77),-0.6386684458362161,False,0,1.5446091716732978e-36,11,0,2.514337405642199,0.044829955250301014,2012-01-21,2012-02-23,1,1.1977498956249287e-100
8747,8747,3596680,(2012 BF77),-0.6382578292217412,False,0,1.5446091716732978e-36,9,1,2.1258075134498373,0.044797845237089795,2012-01-27,2012-03-04,3,1.1977498956249287e-100
8748,8748,3596681,(2012 BK77),-0.6385543856655286,False,0,1.5446091716732978e-36,18,0,2.277584114788838,0.04581595231827992,2012-01-26,2012-04-18,1,1.1977498956249287e-100
8749,8749,3596682,(2012 BL77),-0.6384517315119099,False,0,1.5446091716732978e-36,9,2,1.4909391002824854,0.043764130952510985,2012-01-26,2012-02-18,2,1.1977498956249287e-100
8750,8750,3596683,(2012 BM77),-0.6383832954094975,False,0,1.5446091716732978e-36,11,0,2.1617906466106733,0.04682962298088203,2012-01-27,2012-03-04,1,1.1977498956249287e-100
8751,8751,3596684,(2012 BN77),-0.6389307842287971,False,0,1.5446091716732978e-36,23,0,2.494972273775594,0.046916909089367936,2012-01-25,2015-12-02,1,1.1977498956249287e-100
8752,8752,3596685,(2012 BO77),-0.6385771976996661,False,0,1.5446091716732978e-36,16,2,1.4544658210843895,0.04387003357698217,2012-01-27,2012-02-18,2,1.1977498956249287e-100
8753,8753,3596841,(2012 BE86),-0.6388737541434534,False,0,1.5446091716732978e-36,21,0,2.625380724367782,0.04675952544237152,2012-01-24,2020-01-22,1,1.1977498956249287e-100
8754,8754,3596842,(2012 BF86),-0.6385315736313911,False,0,1.5446091716732978e-36,15,2,1.4626584180340436,0.04295264884530514,2012-01-27,2016-02-11,2,1.1977498956249287e-100
8755,8755,3596843,(2012 BG86),-0.6386570398191473,False,0,1.5446091716732978e-36,10,1,1.3911739829410639,0.04508866910183002,2012-01-27,2015-02-19,3,1.1977498956249287e-100
8756,8756,3596844,(2012 BH86),-0.6383262653241537,False,0,1.5446091716732978e-36,9,1,1.8324884184122952,0.04449123160221566,2012-01-28,2012-02-04,3,1.1977498956249287e-100
8757,8757,3596845,(2012 BJ86),-0.6386798518532848,True,0,1.5446091716732978e-36,23,1,1.7383782975486584,0.046255946996725465,2012-01-29,2015-01-23,3,1.1977498956249287e-100
8758,8758,3596846,(2012 BK86),-0.6386114157508723,False,0,1.5446091716732978e-36,5,0,2.6042057448901934,0.04539230603927419,2012-01-29,2012-01-30,1,1.1977498956249287e-100
8759,8759,3596847,(2012 BL86),-0.6383718893924287,False,0,1.5446091716732978e-36,9,1,2.1285851386120043,0.0469709916763398,2012-01-29,2012-02-27,3,1.1977498956249287e-100
8760,8760,3596848,(2012 BM86),-0.638613696954286,True,0,1.5446091716732978e-36,20,1,1.8233861348227487,0.04649665595093105,2012-01-29,2015-07-25,3,1.1977498956249287e-100
8761,8761,3596962,(2012 BA102),-0.6380753329486414,False,1,1.5446091716732978e-36,7,1,2.0229508834825842,0.04502669609070608,2012-01-30,2012-02-21,3,1.1977498956249287e-100
8762,8762,3596963,(2012 BB102),-0.6383718893924287,False,0,1.5446091716732978e-36,5,0,2.348664428387849,0.04421898703946594,2012-01-30,2012-01-31,1,1.1977498956249287e-100
8763,8763,3596964,(2012 BC102),-0.63836048337536,False,0,1.5446091716732978e-36,6,1,2.0794511349933735,0.04539292620035754,2012-01-30,2012-02-02,3,1.1977498956249287e-100
8764,8764,3597091,(2012 BN123),-0.6384517315119099,False,0,1.5446091716732978e-36,5,0,2.2688631885449313,0.04688926715686198,2012-01-31,2012-02-01,1,1.1977498956249287e-100
8765,8765,3597092,(2012 BO123),-0.6382806412558788,False,0,1.5446091716732978e-36,5,0,2.239316593358529,0.04334677778689089,2012-01-31,2012-02-01,1,1.1977498956249287e-100
8766,8766,3597093,(2012 BP123),-0.6380183028632976,False,0,1.5446091716732978e-36,5,1,2.041348799237433,0.04349013581819629,2012-01-31,2012-02-01,3,1.1977498956249287e-100
8767,8767,3597094,(2012 BQ123),-0.6382920472729475,False,0,1.5446091716732978e-36,5,1,1.6390756075221706,0.04638661255550432,2012-01-31,2012-02-01,3,1.1977498956249287e-100
8768,8768,3597095,(2012 BB124),-0.6387015232857154,True,0,1.5446091716732978e-36,47,1,1.988562060440508,0.0437152669713176,1976-08-27,2022-03-01,3,1.1977498956249287e-100
8769,8769,3597096,(2012 BC124),-0.6388395360922472,False,0,1.5446091716732978e-36,39,0,2.4658345687457626,0.046398675264928704,2012-01-30,2019-02-14,1,1.1977498956249287e-100
8770,8770,3597097,(2012 BD124),-0.6389307842287971,False,0,1.5446091716732978e-36,37,1,1.9011497930795964,0.04604022967148816,2011-06-26,2020-01-31,3,1.1977498956249287e-100
8771,8771,3597098,(2012 BE124),-0.6388965661775909,False,0,1.5446091716732978e-36,27,1,1.350621696594302,0.04747420127521179,2012-01-30,2020-02-19,3,1.1977498956249287e-100
8772,8772,3597099,(2012 CA),-0.6384289194777725,False,0,1.5446091716732978e-36,8,0,2.190641728584227,0.043818710997462436,2012-02-01,2012-02-18,1,1.1977498956249287e-100
8773,8773,3597226,(2012 CD),-0.6383490773582913,False,0,1.5446091716732978e-36,5,0,2.2240054173325885,0.04416271230895557,2012-02-01,2012-02-02,1,1.1977498956249287e-100
8774,8774,3597331,(2012 CR),-0.638622821767941,False,0,1.5446091716732978e-36,5,0,2.2809401097931854,0.045430853504769206,2012-02-01,2012-02-03,1,1.1977498956249287e-100
8775,8775,3597332,(2012 CS),-0.6384745435460474,False,0,1.5446091716732978e-36,7,1,1.7120619199614233,0.046935519982187944,2012-02-02,2012-02-18,3,1.1977498956249287e-100
8776,8776,3597333,(2012 CT),-0.6386570398191473,False,0,1.5446091716732978e-36,21,0,2.3823294568665734,0.04645767395953154,2012-02-02,2019-03-05,1,1.1977498956249287e-100
8777,8777,3597334,(2012 CU),-0.638133503635692,False,1,1.5446091716732978e-36,11,1,1.9180794069905114,0.04561642965735441,2012-02-02,2012-02-21,3,1.1977498956249287e-100
8778,8778,3597506,(2012 CK2),-0.6389535962629346,False,0,1.5446091716732978e-36,45,0,2.6009623009762657,0.04680146563193095,2012-02-01,2019-11-25,1,1.1977498956249287e-100
8779,8779,3597508,(2012 CM2),-0.6382806412558788,False,0,1.5446091716732978e-36,5,2,1.803539737344436,0.04325837845364802,2012-02-03,2012-02-04,2,1.1977498956249287e-100
8780,8780,3597509,(2012 CN2),-0.6382122051534663,False,0,1.5446091716732978e-36,6,0,2.210780244199391,0.04415910127780772,2012-02-03,2012-02-12,1,1.1977498956249287e-100
8781,8781,3597510,(2012 CP2),-0.6387825060069034,False,0,1.5446091716732978e-36,36,0,2.198385938702192,0.04537868361291587,2012-02-01,2019-09-19,1,1.1977498956249287e-100
8782,8782,3597511,(2012 CC17),-0.6387710999898347,False,0,1.5446091716732978e-36,32,0,2.170531266410112,0.045098533663988846,2010-05-16,2012-07-25,1,1.1977498956249287e-100
8783,8783,3598900,(2012 CL17),-0.63817798710226,False,1,1.5446091716732978e-36,6,1,1.562995201530046,0.04617880909497227,2012-02-10,2012-02-11,3,1.1977498956249287e-100
8784,8784,3598975,(2012 CD18),-0.6383376713412225,False,0,1.5446091716732978e-36,7,0,2.1650383694512385,0.0459896929272117,2012-02-11,2012-02-22,1,1.1977498956249287e-100
8785,8785,3599062,(2012 CA21),-0.6389307842287971,True,0,1.5446091716732978e-36,30,1,1.9841939530118238,0.04718494753967051,2012-02-12,2012-07-22,3,1.1977498956249287e-100
8786,8786,3599109,(2012 CC29),-0.6385657916825973,False,0,1.5446091716732978e-36,9,1,1.5502724754009107,0.04711858729048922,2012-02-13,2012-03-13,3,1.1977498956249287e-100
8787,8787,3599111,(2012 CL29),-0.6384745435460474,False,0,1.5446091716732978e-36,18,0,2.3668016625649773,0.04527709363995267,2012-02-13,2012-04-17,1,1.1977498956249287e-100
8788,8788,3599112,(2012 CM29),-0.6385851819116142,False,0,1.5446091716732978e-36,23,0,2.4943377326619434,0.04588698697619274,2012-02-13,2015-04-30,1,1.1977498956249287e-100
8789,8789,3599252,(2012 CO36),-0.6381893931193289,False,0,1.5446091716732978e-36,6,1,1.8097348144846905,0.04381507403294929,2012-02-14,2012-02-15,3,1.1977498956249287e-100
8790,8790,3599253,(2012 CP36),-0.6386456338020785,False,0,1.5446091716732978e-36,16,0,2.2425480442065586,0.04619386868754216,2012-02-14,2012-04-10,1,1.1977498956249287e-100
8791,8791,3599302,(2012 CQ36),-0.6386342277850098,False,0,1.5446091716732978e-36,16,1,1.7293871356631554,0.04498745744328822,2000-09-19,2017-09-29,3,1.1977498956249287e-100
8792,8792,3599303,(2012 CR36),-0.638505339792133,False,0,1.5446091716732978e-36,10,1,1.9424578091101823,0.044573041326249854,2012-02-15,2012-02-29,3,1.1977498956249287e-100
8793,8793,3599304,(2012 CR45),-0.6382007991363976,False,0,1.5446091716732978e-36,10,0,2.1495618129837064,0.04487784899677572,2012-02-15,2012-03-05,1,1.1977498956249287e-100
8794,8794,3599385,(2012 CN46),-0.6382920472729475,False,0,1.5446091716732978e-36,8,0,2.389498584560874,0.04438247808869496,2012-02-12,2012-02-28,1,1.1977498956249287e-100
8795,8795,3599389,(2012 CP46),-0.6381665810851913,False,0,1.5446091716732978e-36,7,0,2.238777032103856,0.043332954897177214,2012-02-13,2012-02-22,1,1.1977498956249287e-100
8796,8796,3599390,(2012 CQ46),-0.6380068968462289,False,0,1.5446091716732978e-36,5,1,1.6917275042890516,0.04435758205366492,2012-02-13,2012-02-15,3,1.1977498956249287e-100
8797,8797,3599391,(2012 CR46),-0.6380981449827788,False,0,1.5446091716732978e-36,6,1,2.14671207703476,0.04423556977888907,2012-02-13,2012-02-23,3,1.1977498956249287e-100
8798,8798,3599392,(2012 CS46),-0.6379498667608852,False,1,1.5446091716732978e-36,7,1,1.9927408030452536,0.04415650859664178,2012-02-13,2012-02-15,3,1.1977498956249287e-100
8799,8799,3599478,(2012 CA53),-0.63817798710226,False,0,1.5446091716732978e-36,8,0,2.156680912546947,0.04394429738250159,2012-02-15,2012-03-15,1,1.1977498956249287e-100
8800,8800,3599930,(2012 CA55),-0.6386114157508723,True,0,1.5446091716732978e-36,26,1,2.0299620331173864,0.04566015064251825,2012-02-01,2012-08-10,3,1.1977498956249287e-100
8801,8801,3838790,(2012 CU59),-0.6387710999898347,False,0,1.5446091716732978e-36,2,0,2.5282041155786423,0.04657516448979527,2012-02-14,2016-08-27,1,1.1977498956249287e-100
8802,8802,3599388,(2012 DO),-0.6387939120239722,False,0,1.5446091716732978e-36,61,0,2.2669726280266405,0.04634106607985126,2012-01-30,2012-07-12,1,1.1977498956249287e-100
8803,8803,3599393,(2012 DP),-0.6382122051534663,False,0,1.5446091716732978e-36,7,0,2.288021036607079,0.045976131537522405,2012-02-16,2012-02-26,1,1.1977498956249287e-100
8804,8804,3599403,(2012 DX),-0.6380183028632976,False,0,1.5446091716732978e-36,19,1,1.9187049367680047,0.04480756018350544,2012-02-19,2012-02-21,3,1.1977498956249287e-100
8805,8805,3599404,(2012 DY),-0.6380753329486414,False,0,1.5446091716732978e-36,9,1,2.0793467515263075,0.046288963457356676,2012-02-19,2012-02-22,3,1.1977498956249287e-100
8806,8806,3599405,(2012 DZ),-0.6381323630339851,False,0,1.5446091716732978e-36,9,1,1.8014673569837647,0.046580480449400476,2012-02-19,2012-02-21,3,1.1977498956249287e-100
8807,8807,3599477,(2012 DF4),-0.6381551750681226,False,0,1.5446091716732978e-36,6,1,1.708985003207995,0.04523866743655343,2012-02-16,2012-02-21,3,1.1977498956249287e-100
8808,8808,3599479,(2012 DG4),-0.6390562504165533,False,0,1.5446091716732978e-36,14,0,2.6006367310245713,0.04762173982301786,2005-08-04,2012-03-27,1,1.1977498956249287e-100
8809,8809,3599480,(2012 DH4),-0.6387482879556973,False,0,1.5446091716732978e-36,42,1,1.9133997382899337,0.04621758253506928,2012-02-18,2015-10-07,3,1.1977498956249287e-100
8810,8810,3599482,(2012 DK4),-0.6384175134607037,False,0,1.5446091716732978e-36,11,2,1.751374730046741,0.04286284143833503,2012-02-19,2012-03-27,2,1.1977498956249287e-100
8811,8811,3599483,(2012 DL4),-0.6382692352388101,False,0,1.5446091716732978e-36,8,1,1.929713231961413,0.044177584195676294,2012-02-19,2012-02-22,3,1.1977498956249287e-100
8812,8812,3599484,(2012 DM4),-0.6383490773582913,False,0,1.5446091716732978e-36,8,0,2.2065828988107086,0.045857336135986235,2012-02-19,2012-03-17,1,1.1977498956249287e-100
8813,8813,3599541,(2012 DO8),-0.6385543856655286,False,0,1.5446091716732978e-36,22,2,1.7326155005603987,0.04320500133886452,2012-02-21,2012-04-17,2,1.1977498956249287e-100
8814,8814,3599542,(2012 DP8),-0.6388509421093159,False,0,1.5446091716732978e-36,49,0,2.2092470652454788,0.044184895962309324,1998-02-23,2020-10-10,1,1.1977498956249287e-100
8815,8815,3599543,(2012 DQ8),-0.6386798518532848,False,0,1.5446091716732978e-36,18,2,1.8605347843282247,0.04299798675846857,2012-02-21,2012-03-20,2,1.1977498956249287e-100
8816,8816,3599599,(2012 DX13),-0.6383718893924287,False,0,1.5446091716732978e-36,18,1,1.5198937998479125,0.04670737145090702,2012-02-16,2012-02-27,3,1.1977498956249287e-100
8817,8817,3599600,(2012 DY13),-0.6379384607438164,False,1,1.5446091716732978e-36,8,1,1.6330215694814072,0.045210774548564286,2012-02-22,2012-02-27,3,1.1977498956249287e-100
